,count,mean,std,min,25%,50%,75%,max
0,1000.0,1.907348723406699e-09,1.0005003213882446,-3.574960231781006,-0.6968461871147156,0.05694554001092911,0.6736842393875122,2.112741231918335
1,1000.0,0.0,1.0005003213882446,-3.82234525680542,-0.6784277707338333,0.062285780906677246,0.720697820186615,2.103363037109375
2,1000.0,0.5180000066757202,0.4999259114265442,0.0,0.0,1.0,1.0,1.0
3,1000.0,0.4819999933242798,0.4999259114265442,0.0,0.0,0.0,1.0,1.0
4,1000.0,0.08900000154972076,0.2848862111568451,0.0,0.0,0.0,0.0,1.0
5,1000.0,0.1899999976158142,0.392497181892395,0.0,0.0,0.0,0.0,1.0
6,1000.0,0.3190000057220459,0.46632227301597595,0.0,0.0,0.0,1.0,1.0
7,1000.0,0.2619999945163727,0.43994268774986267,0.0,0.0,0.0,1.0,1.0
8,1000.0,0.14000000059604645,0.347160667181015,0.0,0.0,0.0,0.0,1.0
9,1000.0,0.22200000286102295,0.4157991111278534,0.0,0.0,0.0,0.0,1.0
10,1000.0,0.11800000071525574,0.32276952266693115,0.0,0.0,0.0,0.0,1.0
11,1000.0,0.19599999487400055,0.3971671462059021,0.0,0.0,0.0,0.0,1.0
12,1000.0,0.05900000035762787,0.23574259877204895,0.0,0.0,0.0,0.0,1.0
13,1000.0,0.22599999606609344,0.41844841837882996,0.0,0.0,0.0,0.0,1.0
14,1000.0,0.17900000512599945,0.38354411721229553,0.0,0.0,0.0,0.0,1.0
15,1000.0,0.35499998927116394,0.4787527322769165,0.0,0.0,0.0,1.0,1.0
16,1000.0,0.6449999809265137,0.4787527620792389,0.0,0.0,1.0,1.0,1.0
17,1000.0,0.3580000102519989,0.4796520173549652,0.0,0.0,0.0,1.0,1.0
18,1000.0,0.6420000195503235,0.4796520471572876,0.0,0.0,1.0,1.0,1.0
